Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,1,69,2,2,874,4,0,4,1,2,4,4,4,4,4,5,5,4,5,0,0,1
2,2,30,1,2,67,3,3,3,4,4,3,4,4,5,1,3,2,1,4,10,1,1
2,1,40,1,1,2070,3,3,3,3,5,5,4,5,5,5,5,4,5,5,8,0,2
2,1,55,1,3,109,3,3,3,3,3,3,3,3,2,2,3,3,3,3,0,0,2
1,1,54,1,1,674,5,5,5,5,1,3,5,5,5,5,5,2,5,2,6,12,2
1,1,48,1,1,1464,5,5,2,5,2,5,5,4,4,4,4,5,4,4,0,0,2
2,1,55,1,1,3401,2,1,1,1,5,3,4,2,2,2,2,2,2,1,0,0,1
1,2,32,2,2,937,3,5,3,3,2,3,2,2,4,3,4,3,4,2,27,26,1
1,1,53,1,1,153,1,4,4,4,2,4,4,2,2,2,1,4,2,4,35,29,1
2,1,27,1,2,1041,1,4,4,4,1,1,1,1,2,3,4,3,4,1,0,0,1
1,1,19,2,2,227,3,4,3,1,2,3,5,2,5,5,5,4,5,2,0,0,1
1,1,16,1,1,3161,1,2,2,2,1,1,1,3,1,2,2,1,4,1,213,200,1
1,2,25,1,2,151,4,1,4,2,1,4,1,1,4,1,2,1,2,1,0,0,1
1,1,39,2,2,589,3,5,3,4,3,3,3,3,3,4,4,5,5,3,7,5,2
1,1,38,1,1,3333,2,2,2,2,3,5,5,5,5,5,5,3,5,4,0,0,2
1,1,30,2,3,187,1,5,1,3,2,1,2,2,5,3,5,4,5,2,72,49,1
1,1,57,1,1,583,5,5,1,5,4,5,5,5,5,5,5,5,5,5,0,0,2
2,1,65,2,2,2611,2,4,2,2,1,2,1,1,5,3,5,3,2,1,0,0,1
2,1,65,2,3,260,2,1,0,2,5,0,5,5,1,2,2,4,3,5,43,55,2
1,1,72,1,1,1276,3,2,1,1,3,3,3,3,3,3,3,1,3,1,0,0,1
1,1,46,1,1,528,4,4,4,4,5,5,4,3,3,3,3,5,3,5,0,0,2
2,2,20,1,2,689,4,4,4,2,2,4,2,2,5,3,5,3,5,2,0,0,2
1,1,48,1,1,3954,5,5,5,5,3,4,4,5,5,5,5,4,5,4,0,0,2
2,2,24,1,1,834,0,0,0,3,4,0,4,4,5,2,4,4,5,4,0,0,2
2,1,47,1,2,496,4,4,4,4,4,4,4,4,2,3,4,5,2,4,0,0,2
2,1,38,2,2,978,1,5,1,2,5,1,5,5,5,5,4,5,4,5,0,0,1
1,1,26,1,1,3798,5,5,2,5,5,5,5,5,1,1,4,1,3,5,0,0,2
1,2,30,1,1,2475,1,1,1,2,1,1,1,1,5,3,4,4,4,1,0,0,1
2,2,40,1,1,641,5,4,4,3,1,4,1,1,5,4,5,4,5,1,0,0,2
1,1,19,2,2,1773,2,2,2,3,4,2,4,4,1,5,4,3,4,4,0,0,1
2,1,34,2,2,2677,2,0,2,1,2,3,3,2,3,3,5,3,4,3,0,0,1
2,1,59,2,3,337,3,4,4,4,3,4,3,3,2,5,3,1,3,3,11,0,1
2,1,64,2,2,1045,2,4,2,5,2,2,2,2,2,2,2,5,5,2,0,0,1
1,1,15,1,1,2392,2,5,5,5,2,2,2,2,4,1,2,3,2,2,43,59,1
2,1,60,1,1,444,4,2,2,2,1,3,2,4,4,4,4,3,4,1,89,105,1
1,1,20,2,2,214,4,4,4,3,1,4,1,1,4,1,3,4,3,1,0,0,1
1,1,33,1,1,2917,2,2,2,2,3,5,4,5,5,5,5,3,5,5,0,0,2
2,1,43,2,2,937,4,1,4,4,5,4,4,5,3,5,3,2,4,5,24,7,1
1,1,52,2,2,404,1,5,1,2,5,5,4,2,2,1,3,4,2,4,0,3,1
1,1,8,2,2,1303,2,4,2,4,5,2,5,5,1,4,3,1,3,5,9,8,1
1,1,34,2,2,726,4,5,4,3,2,4,2,2,1,4,3,1,4,2,0,0,1
1,1,22,2,2,813,2,0,2,3,1,2,5,1,3,4,3,2,2,1,11,0,1
2,1,52,2,2,143,4,5,4,1,5,4,5,5,1,3,2,4,4,5,0,0,2
2,1,58,1,1,668,3,3,3,3,4,5,4,4,4,4,4,5,4,3,0,0,2
2,1,53,1,1,316,5,5,5,5,5,5,4,5,5,5,5,3,5,3,0,0,2
2,1,14,1,1,3457,1,1,1,1,4,4,4,4,5,5,4,4,4,4,0,0,2
1,1,39,1,1,1717,2,2,5,2,5,1,5,3,3,4,3,2,3,4,0,0,2
1,2,32,1,2,972,2,2,2,4,1,2,1,1,4,5,4,1,3,1,0,0,1
2,2,23,1,2,2153,3,3,3,1,5,3,5,5,3,4,3,5,5,5,0,0,1
1,1,26,1,1,2413,5,5,5,5,4,4,4,4,3,3,5,5,5,4,23,8,2
2,2,34,1,1,630,2,2,2,3,5,2,5,5,4,4,4,3,4,5,0,0,1
2,1,43,1,2,399,4,2,2,2,4,4,4,4,2,3,3,2,5,4,0,4,2
2,2,26,1,1,226,1,4,1,4,5,1,2,5,5,3,4,5,5,5,0,0,1
2,1,30,1,1,1546,2,3,3,3,2,2,2,2,4,2,4,1,4,2,0,4,1
1,1,75,1,1,3392,3,3,3,3,4,4,3,4,4,4,3,2,4,4,37,18,1
1,1,34,2,2,813,3,5,3,1,3,3,2,3,4,4,1,4,1,3,19,8,1
2,1,56,1,1,3318,3,3,3,3,5,5,5,5,5,5,5,4,5,5,0,0,2
2,2,22,1,2,834,3,3,3,1,4,3,1,4,4,2,5,4,4,4,0,0,2
1,1,49,1,1,997,1,1,1,1,3,4,4,3,3,3,3,5,3,5,0,0,1
2,1,65,1,1,3447,2,3,1,1,4,3,4,2,2,2,2,3,2,1,73,70,1
1,1,28,2,2,1947,3,3,3,4,5,3,5,5,4,3,3,2,4,5,20,37,1
1,1,64,2,2,461,3,4,5,2,5,3,4,4,5,1,3,4,3,4,135,125,1
2,1,79,1,3,334,3,3,3,3,3,3,3,3,1,4,4,2,3,3,0,0,1
1,1,53,1,1,2130,1,1,1,1,2,4,4,5,5,5,5,5,5,4,22,20,2
1,1,51,1,1,134,5,5,5,5,4,4,5,5,5,5,4,5,5,3,0,0,2
2,1,39,1,1,1590,1,1,1,1,5,5,5,4,4,5,4,3,4,5,1,0,2
1,1,31,1,1,450,2,2,4,2,4,4,4,4,2,3,4,4,5,4,90,100,2
1,1,38,1,2,802,3,3,3,3,3,3,3,3,1,1,3,3,4,3,30,28,1
1,2,40,1,1,602,1,1,1,2,2,1,2,2,3,4,5,5,5,2,4,0,1
1,1,9,2,2,391,4,4,5,1,4,5,4,4,3,5,5,5,5,4,0,0,2
2,2,46,1,1,989,3,3,3,4,3,3,3,3,5,4,5,4,5,3,0,0,1
2,2,25,1,2,991,2,2,2,4,2,2,2,2,3,3,1,5,2,2,0,0,1
1,1,33,1,1,56,4,5,4,5,1,1,2,4,4,4,4,2,4,2,0,0,2
1,1,20,2,3,1488,3,1,3,3,4,3,4,4,3,2,3,3,2,4,1,21,1
1,1,21,2,2,1235,1,4,1,4,5,1,5,5,5,4,5,5,5,5,0,0,1
2,1,15,2,2,383,3,4,2,2,4,2,4,4,4,2,4,3,4,4,2,0,1
1,1,24,1,1,3689,1,2,1,1,5,5,5,5,1,4,3,3,1,5,0,0,1
2,1,41,2,2,228,3,5,3,1,1,3,1,1,5,2,4,5,4,1,0,3,1
2,1,28,2,2,731,1,5,0,2,4,0,4,4,3,3,5,4,3,4,2,0,1
2,2,24,1,1,484,5,0,5,2,5,5,5,5,3,3,4,4,5,5,2,0,2
2,1,24,1,1,3979,3,3,3,3,4,4,4,4,4,4,4,4,5,4,0,0,2
1,1,59,1,2,338,2,1,1,1,4,3,3,3,3,2,3,1,3,4,0,0,1
2,1,36,1,1,239,3,3,3,3,4,4,4,5,5,5,5,3,5,4,0,0,2
1,1,55,1,1,3143,3,3,3,3,2,5,4,4,4,4,4,5,4,4,13,12,2
2,2,25,1,2,819,3,3,3,2,3,1,1,5,2,5,3,1,4,1,150,165,1
1,2,55,1,1,173,4,4,4,1,1,4,1,1,4,3,5,4,5,1,6,10,2
1,1,34,1,1,157,1,1,1,1,1,2,2,5,5,5,3,1,5,5,0,30,2
1,1,30,2,2,622,2,3,2,4,2,2,2,2,2,5,3,1,4,2,0,6,2
1,1,24,2,2,73,3,5,0,2,3,0,1,3,2,3,3,1,2,3,7,0,1
1,1,36,1,1,373,2,2,2,2,2,5,4,5,5,4,5,5,5,3,14,11,2
1,1,54,1,1,292,2,5,5,5,3,3,2,2,2,2,2,2,2,4,117,105,1
2,1,47,1,2,1235,2,3,3,3,2,2,2,2,2,3,4,3,3,2,0,0,2
2,1,36,1,1,2634,3,3,3,3,4,4,4,4,4,4,4,3,4,5,8,0,2
2,1,17,1,1,374,4,1,1,1,4,4,4,4,1,3,3,4,3,4,4,8,2
2,1,42,2,2,406,2,4,2,2,4,2,4,4,4,2,5,3,4,4,0,0,1
1,1,30,1,1,1990,2,4,4,4,2,2,2,2,2,4,3,4,2,2,20,9,1
1,1,53,1,1,1033,1,1,1,1,4,4,4,2,2,2,2,5,2,4,0,3,2
1,1,51,1,1,1975,0,4,0,4,2,4,5,1,1,1,1,5,1,3,9,0,2
2,1,44,2,2,216,1,5,1,5,5,1,5,5,3,2,5,3,4,5,7,15,1
1,1,56,1,1,545,4,4,5,4,5,5,4,4,4,4,4,5,4,5,0,0,2
1,1,9,1,1,2227,4,1,1,1,4,4,4,4,3,2,3,1,4,4,0,0,1
1,1,31,1,1,602,4,4,3,4,4,4,4,4,4,2,4,3,4,4,13,8,2
2,1,65,1,1,106,2,4,4,4,1,3,4,1,1,1,2,1,1,4,0,0,1
1,1,59,1,1,3237,3,3,2,3,3,4,4,5,5,5,5,5,5,4,40,31,2
1,2,39,1,1,190,3,3,3,2,4,3,1,4,1,1,1,1,1,4,0,0,1
2,1,40,1,2,775,4,3,3,3,4,4,4,4,1,1,3,3,3,4,0,0,1
2,1,43,1,2,399,4,3,3,3,5,4,5,5,3,1,4,2,3,5,0,0,2
2,1,38,1,1,3615,2,2,2,2,2,3,3,2,2,2,2,4,2,4,84,78,1
1,1,27,2,2,468,1,3,4,4,2,4,2,2,4,3,3,4,4,2,41,48,1
1,1,34,1,1,2212,1,1,1,1,5,4,4,2,2,2,2,4,2,3,0,0,2
2,1,60,2,2,182,3,3,3,4,2,3,4,2,2,3,1,4,4,2,0,0,1
1,2,25,1,1,325,3,5,3,2,5,3,5,5,3,4,5,5,4,5,1,0,1
2,1,31,2,2,259,2,5,2,5,3,2,3,3,5,5,4,3,5,3,0,0,1
2,1,10,1,1,1269,4,4,1,1,4,4,4,4,1,2,3,2,2,4,0,8,1
2,2,40,1,2,551,1,0,1,3,5,1,5,5,4,5,1,5,4,5,73,80,1
2,1,52,2,2,1020,4,0,4,3,5,4,5,5,5,4,5,3,5,5,0,0,1
1,1,66,2,3,599,3,3,3,1,5,1,4,1,1,3,2,1,1,2,7,19,1
1,1,46,1,1,201,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,6,2
2,1,50,2,2,1303,2,5,2,3,3,2,3,3,4,4,4,4,4,3,0,0,1
1,2,21,1,2,296,3,0,3,3,3,3,3,3,5,1,2,3,2,3,113,82,1
2,1,50,2,2,1172,4,2,3,2,3,4,4,1,5,3,3,4,4,4,180,187,1
2,1,37,2,3,1107,3,3,3,2,3,3,3,3,1,3,4,2,1,3,6,0,1
1,1,16,2,2,414,4,3,4,1,5,4,5,5,2,1,4,4,2,5,0,0,2
2,1,52,2,2,1012,2,1,1,2,5,1,5,5,3,3,2,2,2,5,5,6,1
2,1,13,2,2,399,3,4,3,2,1,3,1,1,3,4,4,3,4,1,0,0,1
2,1,46,1,1,3436,4,4,4,4,3,5,4,4,4,4,4,5,4,4,0,0,2
1,2,38,1,1,214,4,4,4,3,3,4,3,3,3,5,5,3,5,3,0,0,2
1,1,43,1,1,3235,2,2,2,2,2,4,4,4,4,4,4,3,4,3,0,0,2
1,1,35,1,1,3991,3,5,5,5,3,3,3,3,3,3,3,2,3,1,7,11,2
2,1,41,2,2,390,5,4,3,3,3,3,3,3,4,2,5,4,4,3,0,0,1
1,1,50,1,3,516,5,1,1,1,1,1,2,5,5,5,5,4,5,1,7,0,2
2,1,23,2,3,1014,3,3,3,3,4,3,4,4,4,5,2,3,3,4,53,44,2
1,1,58,1,1,529,3,3,3,3,5,2,1,4,4,4,4,1,4,3,0,0,2
1,1,58,2,2,639,1,4,1,5,4,5,5,4,4,1,4,4,4,4,14,13,1
1,1,31,1,2,4983,4,3,3,3,4,4,4,3,2,5,2,4,1,4,18,0,2
2,1,59,1,1,3566,3,5,5,5,3,2,2,3,3,3,3,2,3,3,0,0,1
1,2,43,1,3,1011,4,4,4,4,3,4,3,3,2,1,3,4,3,3,0,0,1
1,1,57,1,1,1849,5,5,5,5,4,4,5,4,4,4,4,3,4,4,112,109,1
2,1,58,1,3,191,3,3,3,3,3,3,3,3,3,4,4,2,3,3,0,0,2
1,1,62,2,2,109,3,5,3,3,4,4,5,5,5,3,5,5,5,4,0,0,1
2,1,33,1,2,459,4,2,2,2,4,4,4,4,3,1,3,2,4,4,35,67,1
1,2,20,1,2,187,4,4,4,3,1,4,1,1,2,5,3,4,4,1,0,1,1
2,1,57,2,2,846,2,5,2,4,3,2,3,3,4,2,5,3,4,3,0,0,1
1,1,59,1,1,1819,4,4,4,4,3,1,3,4,4,4,4,3,4,5,32,14,2
2,1,63,1,1,601,4,5,5,5,4,3,2,4,4,4,4,2,4,2,1,1,1
1,1,39,1,1,3372,4,4,4,4,2,4,5,5,5,5,5,5,5,3,0,0,2
2,1,51,1,1,86,3,3,4,3,2,3,2,1,1,1,3,3,1,4,21,16,1
1,1,65,2,2,605,2,4,3,4,4,4,5,4,4,3,4,4,4,3,0,5,1
1,1,62,2,3,590,3,3,2,3,5,4,4,2,2,2,2,2,2,4,0,3,2
2,1,40,1,1,2554,4,4,3,4,2,4,4,5,5,5,5,5,5,5,44,36,2
2,1,33,1,1,1569,3,5,5,5,3,3,3,3,4,4,3,4,3,3,0,0,1
1,1,44,1,1,3749,5,5,5,5,4,4,5,4,4,4,4,3,4,3,1,0,1
1,1,33,1,1,3716,5,5,5,5,5,5,4,5,5,5,5,4,5,3,0,0,2
2,1,59,2,2,262,4,5,4,3,4,2,2,5,4,5,5,2,1,2,180,172,1
2,1,61,2,2,323,2,5,2,2,4,2,4,4,4,4,3,5,4,4,0,0,1
1,1,54,1,1,2519,2,2,3,2,5,5,5,5,2,5,5,5,5,5,0,16,2
1,1,48,1,1,2084,2,2,2,2,4,5,4,4,4,4,5,5,4,3,0,0,2
2,1,17,1,3,462,2,5,5,5,2,2,3,2,2,1,3,2,3,2,22,21,1
1,1,32,1,1,2391,1,3,3,3,1,1,1,1,3,2,3,3,3,1,5,0,2
1,1,50,2,2,481,2,2,2,2,2,3,3,5,5,2,5,2,5,2,5,0,1
2,1,46,2,2,907,4,5,4,2,2,4,2,2,5,2,5,5,4,2,32,29,1
2,2,22,1,1,1242,0,0,0,2,3,0,3,3,3,4,4,3,5,3,0,2,2
2,2,38,1,1,1087,3,3,3,3,2,3,2,2,2,3,2,2,3,2,0,0,2
1,1,23,1,1,3204,1,3,3,3,1,1,1,1,2,1,3,4,2,1,76,90,1
1,1,40,1,1,1739,3,3,3,3,5,4,4,4,4,4,4,3,4,4,0,0,2
1,1,31,2,2,756,2,3,2,3,2,2,2,2,3,1,3,4,2,2,27,27,1
1,1,12,2,3,89,1,4,1,3,3,1,3,3,4,5,5,2,3,3,0,0,1
1,1,61,1,1,458,4,4,4,4,4,5,5,4,4,4,4,5,4,3,0,0,2
2,1,41,1,1,280,2,3,3,3,5,4,3,2,2,3,2,2,2,1,0,0,1
2,1,46,2,2,432,1,4,1,4,4,1,4,4,4,1,4,1,4,4,4,0,1
2,1,50,2,2,399,2,4,2,3,2,1,1,5,3,4,5,1,3,1,202,219,1
2,1,27,1,2,1721,5,5,5,5,5,5,5,5,2,5,3,3,2,5,0,0,2
1,1,34,1,1,1488,1,1,1,1,2,5,4,4,4,4,4,3,4,5,0,0,2
2,1,12,2,2,588,1,4,1,2,2,1,2,2,5,4,4,3,5,2,0,0,1
2,1,35,1,2,156,3,4,4,4,3,3,3,3,4,1,3,2,2,3,0,0,1
1,2,26,1,2,333,3,2,3,3,2,3,2,2,1,3,4,2,4,2,19,18,1
1,1,42,1,1,2020,2,2,2,2,3,5,5,4,4,4,4,4,4,5,29,44,2
2,1,38,1,1,3402,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,0,2
2,1,17,2,2,196,2,5,2,4,3,2,1,3,5,4,5,3,5,3,65,75,1
2,1,39,1,1,2460,0,1,1,5,5,5,4,3,3,3,3,5,3,5,45,45,1
1,2,43,1,2,369,4,3,4,4,4,4,4,4,5,4,2,4,4,4,0,0,1
2,2,22,1,2,140,4,0,3,2,2,3,2,2,5,4,4,5,5,2,0,0,2
1,1,14,2,2,1187,4,4,4,3,1,4,1,1,5,2,5,3,5,1,0,0,1
1,1,19,2,2,444,1,4,1,4,3,1,3,3,4,2,5,4,4,3,4,4,1
2,1,38,1,2,125,3,5,5,5,3,3,3,3,4,5,3,3,2,3,29,24,1
2,1,55,1,1,1719,4,4,4,4,3,5,5,4,4,4,4,4,4,4,1,0,2
1,1,57,1,1,2541,2,2,4,2,3,4,5,5,5,5,5,3,5,3,0,0,2
1,1,62,2,3,993,2,5,2,1,5,5,5,2,2,2,2,5,2,5,79,71,1
2,1,59,1,1,2095,4,4,4,4,2,4,4,4,4,4,4,5,4,4,0,0,2
2,1,47,2,2,679,1,4,1,2,2,1,2,2,5,3,4,5,5,2,0,0,1
2,2,12,1,1,1121,5,0,5,1,3,0,3,3,2,4,5,3,5,3,22,3,2
2,1,67,1,3,216,5,1,1,1,5,5,5,5,1,2,3,4,2,5,0,0,2
1,1,43,1,1,787,2,2,2,2,2,4,5,5,5,5,5,4,5,3,33,31,2
2,1,44,1,1,2190,4,4,4,4,5,4,5,4,4,4,4,3,4,4,54,43,2
2,1,67,2,2,651,2,2,2,4,5,2,5,5,4,4,3,4,3,5,0,0,1
1,1,40,1,3,190,2,3,3,3,2,2,2,2,2,5,3,4,3,2,0,0,1
1,1,8,2,2,102,0,4,0,1,1,0,1,1,4,3,4,3,4,1,1,2,2
1,1,11,2,2,859,1,4,0,1,5,0,5,5,3,5,5,5,4,5,0,6,1
1,1,52,1,1,1671,5,5,5,5,5,4,4,4,4,4,4,4,4,3,22,14,2
1,1,37,2,1,772,2,5,2,3,1,1,1,5,5,2,5,2,5,4,0,2,1
2,1,60,1,1,3028,3,3,3,3,3,4,4,5,5,4,5,4,5,5,30,44,2
1,1,50,2,2,451,2,4,2,1,3,4,5,5,5,2,1,3,5,3,0,0,1
2,1,8,2,3,1642,5,5,5,1,4,5,4,4,5,3,3,4,4,4,0,0,2
2,1,27,1,2,546,5,1,1,1,5,5,5,5,5,5,2,1,3,5,0,0,1
1,1,32,1,1,2445,2,4,4,4,2,3,2,2,1,5,3,2,3,2,14,21,1
2,1,21,2,2,214,2,4,2,4,4,2,1,4,3,1,2,5,4,4,4,0,1
1,1,49,1,1,1979,1,4,1,1,4,5,5,5,5,5,5,5,5,5,32,5,2
2,1,50,1,2,575,5,3,3,3,5,5,5,5,1,3,5,4,3,5,8,52,1
1,2,25,1,2,1053,2,2,2,3,2,2,2,2,4,2,3,1,2,2,6,1,1
2,1,40,1,2,425,5,5,5,5,5,5,5,5,1,3,2,3,1,5,0,7,2
2,1,54,1,1,414,2,2,2,2,3,4,5,3,3,4,3,5,3,5,0,0,2
2,2,25,1,2,550,1,4,1,2,5,1,5,5,5,4,5,2,4,5,0,0,1
2,2,15,1,2,401,2,3,2,3,4,2,4,4,3,2,4,2,3,4,5,12,1
2,1,35,2,2,631,3,5,3,4,3,3,3,3,5,3,5,4,4,3,7,13,1
1,1,30,1,1,641,2,1,4,1,2,2,2,2,3,1,3,1,3,2,7,12,1
1,1,35,1,3,562,3,5,5,5,3,3,3,3,4,2,4,4,4,3,0,0,2
2,1,24,1,1,2691,5,5,5,5,5,5,5,5,3,3,1,3,1,5,34,21,2
1,1,15,2,2,1121,3,4,3,3,3,3,3,3,4,3,5,5,4,3,16,25,1
1,1,55,1,3,783,5,1,1,1,3,1,3,5,5,5,5,5,5,3,0,5,2
1,2,29,1,2,967,3,3,3,4,4,3,4,4,3,4,3,1,3,4,52,23,1
1,1,42,1,1,1742,1,1,1,1,4,5,5,4,4,4,4,5,4,4,108,107,2
2,1,61,2,1,266,4,0,0,4,2,4,4,1,1,0,1,3,1,5,0,0,2
1,1,60,1,1,895,4,4,4,4,5,4,4,3,3,2,3,3,3,4,0,0,2
1,2,25,1,1,1342,5,0,5,4,4,5,4,4,5,3,4,4,5,4,23,18,2
1,1,29,1,2,1242,4,5,5,5,4,3,4,4,2,2,3,1,4,4,12,16,1
1,1,50,1,1,868,4,4,1,4,2,5,5,3,3,3,3,4,3,5,4,0,2
1,1,55,1,2,229,4,1,1,1,1,2,2,4,4,4,4,2,4,3,61,53,2
1,1,40,1,2,1107,2,5,5,5,2,2,2,2,1,5,4,1,1,2,0,0,2
1,2,23,1,1,532,4,0,4,3,4,4,3,4,4,4,4,3,4,4,0,0,2
2,1,28,1,1,606,1,1,1,1,1,1,1,1,4,4,4,1,3,1,58,64,1
2,1,49,1,1,489,1,1,1,1,3,2,5,5,5,5,5,2,5,4,0,43,2
1,1,53,2,2,73,4,4,0,1,4,4,4,1,1,0,1,4,1,5,0,0,1
1,1,30,1,3,2681,5,3,3,3,5,5,5,5,5,1,3,1,2,5,1,0,2
1,1,42,1,2,944,5,2,2,2,1,2,1,4,4,5,4,1,4,1,0,0,2
2,1,57,2,2,2475,3,4,4,3,2,4,2,2,5,3,3,5,5,2,1,19,1
1,2,37,1,2,1342,1,1,1,1,1,4,4,2,4,3,4,4,4,4,0,13,2
1,1,33,1,1,3107,2,4,4,4,3,4,4,1,1,1,2,1,1,1,0,7,1
2,1,38,1,2,1747,3,4,4,4,3,3,3,3,3,2,2,2,3,3,15,17,1
1,1,9,2,3,925,2,4,2,3,4,2,3,4,4,4,5,4,5,4,2,20,1
2,1,50,1,1,2891,5,5,5,5,4,5,5,4,4,4,4,4,4,3,0,0,2
2,1,32,1,1,409,1,4,4,4,1,1,1,1,4,4,4,2,4,1,83,125,2
1,1,40,2,3,1609,4,5,4,3,3,4,3,3,3,5,5,5,4,3,0,0,1
2,1,47,1,2,402,4,2,2,2,4,4,4,4,3,2,5,5,4,4,0,0,2
2,1,44,1,2,1313,2,2,2,2,2,2,2,2,2,4,2,2,3,2,0,0,1
1,1,40,2,2,472,2,3,1,4,2,1,2,2,3,4,2,1,3,2,0,0,1
1,1,74,1,2,349,2,2,2,2,5,3,4,2,2,2,2,3,2,1,24,17,1
2,1,50,1,3,201,5,1,1,1,5,5,5,5,4,3,3,5,1,5,1,0,2
1,2,46,1,1,1076,2,2,2,2,4,2,4,4,4,4,5,3,5,4,0,0,2
1,1,38,1,2,460,4,1,1,1,4,4,4,4,5,1,3,2,4,4,0,0,2
1,2,20,1,2,928,3,3,3,3,2,3,2,2,4,4,4,5,5,2,31,12,1
1,1,48,2,2,1919,3,3,3,2,4,4,4,2,2,3,2,5,2,2,0,0,1
1,1,41,1,1,2454,2,2,2,2,5,5,5,3,1,5,1,5,2,5,71,65,2
2,1,59,2,2,236,2,5,2,4,4,2,4,4,3,4,5,5,4,4,6,0,1
1,1,22,2,2,419,3,5,3,5,1,3,1,1,1,4,2,5,3,1,38,45,1
2,1,35,1,1,1647,2,3,5,3,2,3,4,2,2,2,2,1,2,4,40,31,1
1,1,44,1,1,1521,4,4,4,4,3,4,4,4,4,4,4,3,4,4,101,97,2
1,1,34,1,1,2038,5,5,5,5,5,5,5,2,2,2,2,4,2,4,0,16,2
2,1,25,1,1,338,4,4,4,4,5,5,5,5,5,4,5,5,4,5,0,0,2
1,1,43,1,1,1024,4,4,4,4,2,5,5,5,5,5,5,5,5,5,0,0,2
2,1,9,2,2,789,3,4,3,1,2,3,2,2,3,3,4,5,4,2,14,0,1
1,1,46,2,2,814,2,0,2,3,1,3,3,1,1,2,1,1,1,3,0,0,2
1,2,22,1,1,1312,5,3,5,2,5,5,5,5,5,2,3,5,5,5,0,0,1
1,1,59,1,1,632,3,3,3,3,3,5,5,4,4,4,4,4,4,3,1,0,2
2,1,28,2,2,475,3,3,3,2,2,3,2,2,5,4,2,1,1,2,4,44,1
2,1,40,1,1,605,2,4,4,4,4,3,4,2,2,2,2,3,2,2,1,7,2
2,1,27,2,2,2677,3,3,3,2,4,3,4,4,1,1,3,2,2,4,0,0,1
1,1,16,2,2,1262,3,4,3,2,2,3,1,2,4,5,3,3,4,2,5,13,1
2,1,61,1,2,237,2,2,3,2,2,2,2,2,2,2,3,1,4,2,0,0,1
2,2,18,1,2,785,0,0,0,4,2,0,2,2,3,5,4,2,4,2,3,0,2
2,1,50,1,1,2751,4,4,4,4,1,3,5,3,3,4,3,5,3,5,0,0,2
1,1,68,2,3,328,2,3,2,3,1,4,4,4,4,2,4,3,4,3,4,3,1
2,1,54,1,1,1936,3,3,3,3,4,3,4,3,3,3,3,1,3,1,0,0,1
1,1,70,2,2,101,1,5,1,4,3,5,1,2,2,1,2,4,2,5,0,0,1
2,2,55,1,1,271,5,4,4,2,1,5,1,1,2,1,3,3,5,1,26,4,2
1,2,25,1,1,879,4,2,4,4,4,4,4,4,1,4,4,2,3,4,3,0,1
2,1,44,1,1,3660,3,3,4,3,4,2,3,5,5,5,5,1,5,5,0,0,2
1,1,60,1,1,2479,1,1,1,1,3,5,5,4,4,4,4,4,4,3,0,0,2
1,1,39,1,1,1201,5,2,5,5,4,5,5,4,4,4,4,3,4,3,5,1,2
2,2,24,1,2,1130,2,2,2,4,2,5,1,4,2,3,4,1,1,1,0,0,1
1,1,12,2,2,2039,4,5,4,3,3,4,3,3,3,2,3,5,4,3,3,0,1
1,1,35,2,2,594,1,3,1,3,4,1,4,4,2,5,4,3,4,4,26,18,1
2,1,26,1,1,1276,2,5,4,5,2,2,2,2,2,3,4,2,3,2,37,23,1
2,2,24,1,2,874,3,3,3,3,3,3,3,3,4,3,3,1,2,3,0,0,1
2,1,40,1,1,3837,4,4,4,4,2,4,5,4,4,4,4,3,4,3,0,0,2
2,1,27,2,2,1440,0,5,0,4,4,0,4,4,3,4,5,4,4,4,3,0,2
2,2,29,1,2,762,4,4,4,4,5,4,5,5,2,3,3,3,3,5,0,0,1
1,1,31,2,2,251,5,5,5,1,3,5,3,3,4,5,5,3,4,3,0,0,2
1,2,22,1,1,1189,4,4,4,1,5,4,5,5,3,5,4,4,4,5,6,0,2
1,1,25,1,1,1464,3,3,3,3,5,5,5,5,3,2,4,3,4,5,0,0,2
2,1,31,1,1,3774,1,5,2,5,1,1,1,1,4,4,4,1,3,1,0,17,1
2,1,53,1,1,1589,5,5,5,5,3,5,4,4,4,4,4,5,4,3,13,9,2
2,2,26,1,1,1171,3,3,3,3,3,3,3,3,1,1,3,4,3,3,124,117,2
1,1,48,1,1,1625,1,2,2,2,3,3,4,1,1,1,1,1,1,2,9,25,1
2,1,60,2,2,780,1,4,1,4,3,1,3,3,2,2,3,2,4,3,0,0,1
2,1,39,1,1,1530,2,1,5,1,3,4,3,1,1,1,2,3,1,4,1,1,1
1,1,77,1,1,2859,3,3,3,3,3,3,2,3,3,3,3,4,3,1,0,4,1
2,2,22,1,1,528,5,0,5,4,2,5,2,2,4,4,5,3,5,2,10,1,2
2,1,7,2,2,240,4,4,4,5,3,4,3,3,5,3,5,4,2,3,39,68,2
