Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,1,55,1,1,137,0,5,1,1,3,4,5,2,2,2,2,4,2,5,0,0,2
1,1,49,1,1,590,3,5,3,3,5,4,4,5,5,5,5,3,5,5,0,1,2
2,1,14,2,2,1670,1,5,1,3,2,1,2,2,5,1,5,1,4,2,0,3,1
1,2,37,1,1,1440,3,4,4,2,1,4,1,1,3,2,5,5,5,1,0,2,1
2,1,30,1,1,2248,3,3,3,3,5,5,5,5,3,5,4,3,4,5,29,11,2
1,1,35,2,2,158,1,4,0,4,5,0,5,5,5,3,5,4,5,5,0,0,1
2,1,59,1,1,1805,2,2,2,2,5,4,5,5,5,5,5,4,5,5,0,0,2
2,1,30,1,1,2212,4,4,4,4,5,5,5,5,5,4,5,3,4,5,0,0,2
2,1,31,1,1,1844,5,5,5,5,5,5,5,5,5,2,3,4,5,5,1,0,2
2,1,39,1,1,1679,4,1,4,4,1,5,4,5,5,5,4,2,5,1,0,0,2
2,1,29,1,1,3309,3,2,2,2,3,3,3,1,5,4,3,3,1,3,294,278,1
2,1,29,1,3,701,0,0,0,2,5,0,5,5,1,2,1,2,2,5,0,0,2
2,1,28,1,3,2153,2,2,2,2,2,2,2,2,3,4,2,4,3,2,0,0,2
1,1,33,2,2,1061,2,5,2,3,2,2,2,2,4,4,5,4,4,2,7,0,1
2,2,80,1,2,163,3,1,3,3,4,3,4,4,2,1,3,1,3,4,2,3,2
1,1,39,2,2,342,2,2,2,2,4,2,1,4,3,4,2,3,2,4,0,0,1
1,1,62,2,1,1290,4,1,3,2,5,1,3,3,3,3,3,3,3,2,0,0,2
2,1,48,1,1,2636,2,2,2,2,4,4,4,4,4,4,4,4,4,5,0,0,2
1,1,58,1,1,447,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0,2
2,1,24,2,2,1576,4,4,4,1,2,4,5,2,3,3,3,3,5,2,0,12,1
2,1,28,2,2,580,3,1,2,4,2,2,2,2,4,2,4,2,4,2,7,12,1
1,2,24,1,2,562,1,0,1,1,4,1,4,4,3,5,5,4,5,4,12,10,1
1,1,40,1,2,696,1,4,4,4,1,1,1,1,1,1,3,3,2,1,0,15,1
2,1,35,2,3,1121,1,4,1,4,2,1,2,2,4,2,5,5,5,2,0,0,1
2,1,50,2,2,1205,5,3,5,4,2,5,3,2,2,3,4,1,3,2,21,4,1
1,1,49,1,3,599,2,2,2,2,3,4,4,2,2,2,2,1,2,3,18,77,1
1,2,40,1,1,427,2,2,2,3,2,2,2,2,4,2,4,5,4,2,0,0,1
1,1,39,1,1,1464,4,4,5,4,5,4,4,5,5,5,5,5,5,4,0,0,2
1,1,50,2,2,345,3,4,3,3,5,3,3,4,4,3,4,3,4,3,0,0,2
1,1,41,1,1,2688,3,3,5,3,5,4,5,4,4,4,4,5,4,3,4,0,2
1,1,47,1,1,2339,2,2,2,2,4,5,4,5,5,5,5,5,5,5,0,0,2
1,1,42,1,3,265,2,3,3,3,2,2,2,2,3,3,3,2,3,2,215,189,1
2,1,43,1,2,481,4,1,1,1,4,4,4,4,2,3,1,1,3,4,0,0,1
1,2,25,1,2,248,2,0,2,3,4,2,4,4,1,1,4,3,4,4,0,0,1
2,1,41,1,1,2923,3,3,3,3,4,5,4,4,4,4,4,5,4,5,0,0,1
1,1,50,1,1,248,3,3,3,3,4,5,5,5,5,5,5,5,5,3,57,48,1
1,1,46,1,1,372,1,1,1,1,5,5,5,4,4,4,4,5,4,5,0,1,2
1,1,74,1,2,557,5,5,5,5,1,1,4,5,5,5,5,3,5,1,0,0,1
1,1,56,1,1,373,2,2,2,2,2,5,2,2,2,2,2,3,2,2,0,0,1
2,1,63,1,2,1069,4,1,1,1,4,4,4,4,5,1,2,4,1,4,0,0,2
1,1,29,2,2,1117,2,5,2,3,3,2,3,3,4,3,4,3,5,3,0,0,1
1,1,54,1,2,370,5,5,5,5,1,4,4,5,5,5,5,1,5,1,0,0,2
1,1,27,1,1,2903,4,4,4,4,4,4,4,4,4,4,4,5,4,4,0,0,2
2,1,9,2,1,248,2,4,0,4,5,0,5,5,5,2,4,4,5,5,25,27,1
1,1,30,2,2,630,2,3,2,5,1,2,1,1,3,2,4,1,3,1,3,1,1
2,1,59,1,1,436,2,2,2,2,3,5,4,5,5,5,5,4,5,5,47,37,2
1,1,55,2,2,571,2,5,2,2,4,4,5,4,4,2,4,3,4,4,7,5,1
1,1,63,2,2,590,1,4,1,4,5,5,4,4,4,1,4,3,4,5,47,29,2
2,1,44,1,3,458,3,1,1,1,3,3,3,3,4,2,2,1,2,3,106,98,1
1,2,33,1,1,328,4,4,4,1,4,4,4,4,5,5,4,5,4,4,2,1,1
2,1,51,1,1,134,4,4,4,4,5,5,4,5,5,5,4,4,5,4,0,4,2
2,2,21,1,2,289,3,4,2,1,3,2,3,3,3,4,4,5,4,3,44,76,2
1,1,38,1,1,1217,5,5,5,5,5,5,5,4,4,4,4,5,4,4,30,17,2
2,1,11,1,1,3427,3,1,1,1,3,2,3,3,2,4,4,2,4,3,0,0,1
1,1,41,1,1,1509,2,2,2,2,4,5,4,5,5,5,5,3,5,4,107,104,2
1,2,60,1,2,1061,2,2,2,3,5,2,1,5,3,3,4,3,3,5,10,5,1
2,1,41,1,1,2257,5,5,5,5,2,1,1,2,2,2,2,1,2,3,0,0,2
1,1,41,1,1,3877,4,4,4,4,5,5,5,3,3,5,5,5,5,5,222,243,1
1,1,52,1,1,1797,1,1,1,1,2,5,4,4,4,4,4,3,4,5,3,0,2
2,1,35,1,2,853,2,2,2,2,2,1,2,2,3,2,3,4,4,2,0,15,1
1,2,45,1,1,1452,2,2,2,4,4,2,4,4,4,3,4,3,5,4,13,0,1
1,1,68,2,2,554,3,5,3,2,3,5,4,4,4,3,4,3,4,4,1,0,1
1,1,17,1,1,1866,1,1,1,1,5,5,5,5,1,5,2,4,4,5,0,0,1
2,1,30,2,2,491,3,1,3,3,4,3,4,4,4,1,3,3,3,4,6,8,1
1,2,25,1,1,1059,0,1,0,3,3,1,4,3,5,5,5,5,4,3,0,0,1
2,1,62,1,2,361,4,2,2,2,4,4,4,4,3,4,5,1,3,4,2,0,2
1,1,10,2,2,643,4,5,4,2,2,4,1,2,4,2,4,3,4,2,0,0,2
1,1,36,1,1,399,5,5,5,5,3,4,5,5,5,5,5,3,5,5,0,46,1
1,1,55,1,1,179,0,4,0,4,5,4,5,1,1,1,1,4,1,4,0,0,2
2,1,46,1,2,588,4,1,5,5,4,4,4,4,4,4,1,5,1,4,0,0,2
1,1,31,1,1,141,1,1,4,1,4,4,4,4,4,1,1,5,4,4,0,0,2
1,1,50,2,2,2845,3,0,3,4,1,3,2,3,3,3,5,3,3,3,110,75,1
1,1,41,1,1,328,2,2,2,2,2,5,5,4,4,4,4,5,4,4,2,0,2
1,1,51,2,1,397,3,5,3,3,2,2,1,2,2,3,2,1,2,4,9,0,1
2,1,70,2,2,971,5,4,5,4,4,5,4,4,5,4,5,5,4,4,4,0,2
1,1,23,2,2,1642,4,5,4,3,5,4,2,5,3,2,5,4,4,5,6,14,1
2,1,30,1,1,239,5,5,5,5,4,4,4,4,3,3,5,5,5,4,5,10,2
2,2,35,1,1,1389,3,3,3,3,2,3,2,2,3,4,5,5,4,2,32,31,1
1,1,56,1,1,3517,3,3,3,3,4,5,5,4,4,4,4,4,4,5,0,0,2
2,1,27,1,1,515,1,1,1,1,4,4,4,4,3,4,4,3,4,4,0,8,2
1,1,32,1,1,597,3,1,1,1,3,3,3,3,4,4,3,1,4,3,0,0,1
1,2,39,1,1,628,2,2,2,4,4,2,4,4,1,1,4,1,3,4,0,0,1
1,1,32,2,2,397,1,5,4,2,2,4,2,2,3,2,5,5,4,2,0,0,1
2,1,13,2,1,106,3,1,3,3,2,3,2,2,3,3,3,4,3,2,0,0,1
1,1,11,2,2,404,2,5,2,2,2,2,2,2,5,2,4,4,4,2,10,8,1
2,1,50,1,1,1506,3,3,5,3,4,5,5,4,4,4,4,3,4,3,3,3,2
2,1,57,1,1,1763,1,1,1,1,3,5,4,3,3,3,3,5,3,3,0,0,2
1,1,60,1,2,332,4,3,3,3,1,4,4,4,4,4,4,1,4,2,54,53,1
1,2,20,1,2,338,1,3,1,3,3,1,3,3,2,1,4,4,4,3,1,0,1
2,1,48,2,2,447,2,4,2,4,5,2,5,5,5,3,2,3,3,5,0,0,1
2,1,14,2,2,1379,1,4,1,3,5,1,5,5,5,4,4,4,2,5,2,0,1
1,1,61,1,1,2787,2,2,4,2,5,4,5,4,4,4,4,3,4,4,81,73,2
2,1,42,1,2,187,3,2,2,2,3,3,3,3,1,4,2,2,3,3,0,14,2
2,1,51,1,2,978,4,3,3,3,4,4,4,4,5,2,2,1,3,4,0,0,2
1,1,56,2,2,427,1,0,1,4,5,4,5,3,3,1,3,4,3,3,98,104,1
2,2,51,1,1,585,3,3,3,5,3,3,3,3,3,2,4,3,4,3,21,49,1
1,1,56,1,2,329,3,2,2,2,4,3,4,3,3,3,3,4,3,4,0,0,1
2,1,29,1,1,1211,2,2,2,2,2,2,2,2,2,3,4,1,4,2,27,23,1
1,1,33,2,2,1080,4,4,4,3,3,4,3,3,3,3,5,5,4,3,1,0,2
1,1,44,2,2,680,1,5,1,1,4,5,5,3,3,1,3,4,3,3,6,0,1
1,1,60,1,1,1883,1,1,2,1,2,4,4,4,4,4,4,3,4,5,0,0,2
1,2,50,1,1,1846,3,3,3,4,4,3,4,4,4,4,3,4,5,4,15,11,1
2,1,59,2,2,948,3,2,3,3,4,3,4,4,4,4,1,1,3,4,25,15,1
2,1,25,1,3,1660,3,5,5,5,3,2,1,3,3,3,3,1,4,3,0,0,1
1,1,36,1,1,3155,2,2,2,2,1,5,2,5,5,5,5,5,5,2,0,0,2
1,1,31,2,2,405,0,4,0,3,1,0,1,1,4,3,5,3,5,1,1,0,2
1,1,12,2,2,1072,2,4,2,4,4,2,2,4,1,5,1,5,1,4,0,0,1
2,1,60,1,1,140,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0,2
2,1,46,1,2,129,2,3,3,3,2,2,2,2,1,5,3,3,4,2,8,15,1
1,1,60,1,2,501,3,2,2,2,2,3,3,3,3,3,3,1,3,4,12,7,1
2,1,43,1,1,3120,3,3,3,3,5,4,4,5,5,5,5,3,5,4,4,0,2
1,1,67,1,2,463,4,1,5,5,1,5,3,4,4,4,4,4,4,1,0,0,2
2,1,33,1,1,2791,4,2,4,4,4,4,4,4,5,2,4,2,4,4,0,0,1
2,1,58,1,1,370,5,5,5,5,5,5,4,4,4,4,4,3,4,5,16,7,2
1,2,54,1,1,1111,2,2,2,3,2,2,2,2,4,5,5,5,5,2,38,36,1
1,1,51,1,1,2464,1,1,1,1,4,5,5,4,4,4,4,5,4,5,0,5,2
2,1,62,2,2,682,2,2,2,4,4,2,4,4,3,3,4,2,3,4,3,5,1
2,1,53,1,1,419,1,1,1,1,2,4,5,4,4,4,4,4,4,4,0,0,2
2,2,36,1,1,280,2,2,2,4,1,2,1,1,1,1,2,3,3,1,0,0,2
2,1,44,1,1,3913,4,4,4,4,4,5,5,5,5,5,5,5,5,3,0,34,2
2,1,15,2,2,918,3,5,3,4,5,3,5,5,5,5,5,3,5,5,13,12,1
2,1,60,1,1,669,3,3,3,3,5,4,5,3,3,4,3,3,3,3,0,0,2
2,1,44,1,1,1773,1,3,3,3,3,2,3,1,1,2,1,4,1,2,0,0,1
2,2,37,1,2,134,3,1,3,3,4,3,4,4,1,2,3,2,4,4,93,98,1
1,1,61,2,2,666,3,2,3,3,5,4,4,1,1,3,1,3,1,1,0,13,2
1,2,18,1,2,606,1,4,1,4,1,4,4,4,1,3,4,4,3,4,127,165,1
2,1,31,1,1,2475,1,1,1,1,5,5,5,3,2,3,5,5,3,5,0,0,1
1,2,38,1,1,386,3,3,3,3,4,3,4,4,4,4,5,4,5,4,0,5,1
1,1,43,2,3,200,5,0,0,1,4,4,4,2,2,0,2,3,2,5,2,1,1
2,1,63,2,2,629,3,4,3,2,3,3,3,3,3,5,5,3,5,3,183,181,1
1,1,25,2,1,214,4,4,4,2,1,4,1,1,3,2,5,3,5,1,0,0,1
1,1,62,2,2,1514,3,4,3,2,1,1,1,3,3,3,2,5,3,3,6,9,1
1,1,30,1,1,2281,2,2,2,2,2,3,2,2,5,4,2,1,3,2,93,112,2
1,1,52,1,1,2486,1,1,5,1,2,3,4,4,4,4,4,4,4,4,0,0,2
1,1,70,2,2,495,2,5,2,1,5,2,3,2,2,2,2,2,2,1,60,61,1
1,1,34,1,1,2499,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,0,2
1,1,51,1,1,295,2,4,4,4,2,3,4,2,2,2,2,4,2,1,0,0,1
1,1,42,1,2,573,2,3,3,3,2,3,3,2,2,2,2,1,2,2,0,0,1
1,1,40,1,1,733,4,4,4,4,2,4,4,4,4,4,4,3,4,3,0,0,1
1,1,25,1,1,1641,3,1,1,1,3,3,3,3,2,3,3,2,4,3,0,0,1
1,1,57,1,1,1372,5,5,1,5,3,5,4,5,5,5,5,3,5,4,0,0,2
1,1,33,2,2,1670,2,5,2,3,5,2,5,5,5,1,1,3,5,5,0,10,1
1,1,54,2,2,1075,5,5,5,1,5,4,4,3,3,5,3,3,3,5,2,0,2
2,1,18,2,2,526,1,4,1,3,3,1,3,3,5,2,4,4,4,3,0,0,1
2,2,36,1,1,224,4,4,4,1,4,4,4,4,2,1,4,2,5,4,0,4,1
1,1,22,1,1,2109,1,1,1,1,1,1,1,1,4,2,4,2,3,1,9,36,1
2,2,32,1,2,192,3,0,2,4,5,2,5,5,5,4,2,2,4,5,40,32,1
1,2,26,1,1,502,4,4,4,4,2,4,2,2,4,3,4,3,5,2,0,0,2
2,2,27,1,1,543,4,4,4,1,1,4,1,1,5,5,4,3,5,1,0,0,2
2,1,25,2,2,258,2,4,2,2,2,2,2,4,3,3,2,2,3,2,247,307,1
1,1,8,2,2,361,1,4,1,1,3,1,3,3,5,4,5,3,5,3,1,10,2
2,1,57,1,1,3575,1,1,5,1,2,5,5,4,4,4,4,3,4,3,17,17,2
2,1,35,1,1,1825,2,3,3,3,2,3,2,2,2,3,2,4,2,3,9,4,1
2,1,57,1,1,1186,3,3,5,3,3,5,5,5,5,5,5,3,5,3,41,12,2
1,1,39,1,1,89,1,1,1,1,4,5,4,4,4,4,4,3,4,4,0,0,2
2,1,10,2,2,1014,1,2,1,4,1,1,1,1,2,3,4,2,4,1,0,0,2
2,1,22,1,1,2806,4,1,1,1,4,4,4,4,2,4,3,2,3,4,0,0,1
2,1,29,1,1,1037,1,1,1,1,4,5,4,4,5,5,4,4,4,4,30,33,1
2,2,25,1,2,569,2,3,2,3,5,2,1,5,1,3,3,2,4,5,51,60,2
2,1,31,1,1,2984,1,1,1,1,4,4,4,4,3,4,2,5,3,4,72,100,2
2,1,53,1,1,3606,1,1,1,1,4,5,5,5,5,5,5,3,5,5,0,0,2
1,2,35,1,3,999,3,3,3,3,3,3,1,3,1,4,4,2,3,3,0,0,2
2,1,25,2,2,1262,1,4,1,2,2,1,2,2,3,2,4,5,5,2,6,19,1
2,1,66,1,2,224,4,4,4,4,4,4,4,4,3,4,2,4,1,4,0,0,2
1,1,51,2,2,610,4,4,4,2,4,4,5,5,5,4,5,4,5,3,0,0,2
1,1,38,1,1,2187,2,5,5,5,4,4,3,2,2,3,2,4,2,1,0,0,1
1,1,37,1,1,2957,3,3,3,3,2,5,4,3,3,4,3,5,3,5,0,0,2
2,2,27,1,1,1136,1,1,1,4,2,1,2,2,3,5,4,4,4,2,0,0,2
1,1,54,1,1,1208,2,2,2,2,2,5,4,4,4,4,4,3,4,3,0,0,2
1,2,24,1,2,980,3,3,3,4,4,3,4,4,5,4,4,4,5,4,32,17,1
2,1,55,1,2,1096,3,3,3,3,3,3,3,3,3,5,4,1,3,3,22,36,2
2,1,36,1,1,3148,5,5,2,5,2,5,5,5,5,5,5,3,5,4,0,0,2
1,2,34,1,2,262,1,0,1,1,3,1,3,3,2,1,4,2,4,3,6,0,1
2,1,47,1,1,2615,3,3,3,3,5,5,5,4,3,3,5,5,3,5,0,0,2
2,1,59,1,2,408,2,1,1,1,3,2,3,3,3,1,3,3,4,3,28,28,1
1,2,72,1,2,101,3,1,3,2,3,3,5,3,4,1,1,1,2,3,0,0,2
1,1,11,2,3,187,2,5,2,3,5,2,5,5,3,4,5,5,5,5,1,0,1
1,2,20,1,1,449,5,1,5,4,5,5,5,5,5,4,5,5,5,5,112,117,2
1,1,39,2,2,1075,2,4,2,4,1,2,1,1,5,5,4,5,5,1,0,3,1
1,1,42,1,1,1582,1,1,1,1,1,4,1,5,5,5,5,3,5,5,2,0,1
1,1,40,1,2,328,2,5,5,5,2,2,2,2,2,5,4,1,1,2,0,0,2
1,1,57,1,1,2223,2,2,2,2,5,4,4,5,5,5,5,3,5,5,32,59,1
1,1,41,1,2,273,4,2,2,2,4,4,4,4,2,2,1,2,3,4,0,0,1
2,1,35,1,1,2162,3,3,3,3,3,4,1,2,2,3,2,4,2,1,0,0,2
2,1,31,1,1,675,4,4,4,4,5,5,5,5,3,2,4,4,5,5,0,0,2
1,1,46,1,1,3057,3,3,3,3,4,5,4,4,4,4,4,3,4,4,0,0,2
2,2,38,1,3,247,4,4,4,2,3,4,3,3,3,5,3,1,3,3,0,0,1
2,1,26,1,1,2462,4,4,4,4,4,4,4,4,2,5,4,2,3,4,6,19,2
1,1,7,2,2,337,1,4,1,2,1,1,1,1,5,4,5,1,1,1,0,0,1
2,1,28,2,2,452,3,2,3,3,4,3,1,4,4,4,3,1,3,4,44,42,1
2,2,27,1,1,1187,3,3,3,3,3,3,5,3,2,4,4,1,3,3,0,1,1
1,1,22,2,2,395,3,5,3,3,4,3,4,4,1,5,3,1,2,4,0,0,2
1,1,65,2,2,920,4,4,4,1,3,4,5,1,1,4,1,4,1,5,0,0,2
1,1,46,1,1,3558,4,4,4,4,3,2,4,5,5,5,5,5,5,1,0,0,2
2,1,58,1,1,1201,4,4,2,4,4,1,2,4,4,4,4,1,4,4,0,0,2
1,1,42,2,2,325,2,5,2,3,5,5,2,3,3,2,3,5,3,3,0,0,1
1,1,47,1,1,585,1,1,1,1,5,5,5,5,5,5,5,5,5,5,0,4,2
2,1,50,1,3,408,5,4,4,4,5,5,5,5,2,3,5,4,5,5,43,37,2
2,1,38,1,2,707,5,5,5,5,5,5,5,5,2,3,1,5,2,5,0,0,2
2,1,64,2,2,390,3,1,3,4,4,3,4,4,2,3,3,2,3,4,16,15,2
2,1,32,1,3,305,5,2,5,2,5,5,5,5,2,1,3,5,1,5,0,0,2
2,1,50,1,1,3973,3,2,2,2,3,1,1,3,3,3,3,2,3,5,5,4,1
1,2,24,1,1,1090,4,4,4,3,4,4,4,4,4,5,4,3,5,4,0,0,2
2,1,47,1,3,468,3,2,4,2,3,3,3,3,4,1,3,3,3,3,1,0,1
1,1,42,1,1,1216,4,4,4,4,3,4,5,4,4,4,4,3,4,3,15,0,2
2,1,31,2,2,842,3,5,3,1,1,3,1,1,4,3,5,5,4,1,35,16,1
1,1,25,1,1,3619,2,2,2,2,2,2,2,2,3,5,2,2,2,2,0,0,1
1,1,44,1,1,404,3,3,3,3,2,4,5,5,5,5,5,5,5,5,0,0,2
2,1,56,1,2,331,4,3,3,3,4,4,4,4,1,5,4,5,5,4,0,0,2
2,1,46,1,2,632,1,3,3,3,2,1,2,2,4,5,2,3,1,2,0,8,1
2,1,60,1,1,1598,1,1,1,1,2,3,4,5,5,5,5,5,5,4,0,6,1
2,1,40,1,1,258,3,2,2,2,3,3,4,3,3,3,3,1,3,4,0,0,1
2,1,58,1,1,1450,2,2,2,2,5,5,4,2,2,2,2,4,2,5,6,21,1
2,1,32,2,2,296,2,4,2,3,4,2,4,4,4,4,4,3,4,4,0,4,1
1,1,30,1,1,2482,2,2,2,2,4,4,4,4,4,4,5,3,4,4,3,0,2
2,1,11,2,2,528,4,4,4,5,3,4,3,3,4,5,5,5,5,3,0,0,1
1,2,29,1,1,883,3,3,3,5,2,3,2,2,3,5,4,5,4,2,0,0,1
2,2,20,1,2,120,1,0,1,2,5,1,5,5,3,2,3,1,4,5,46,36,2
1,2,38,1,3,86,4,4,4,2,2,4,2,2,5,2,3,2,4,2,0,0,1
2,1,40,1,3,1721,2,4,4,4,2,2,2,2,1,5,3,1,3,2,0,0,1
1,1,57,1,1,503,2,4,4,4,1,4,4,2,2,2,2,4,2,4,0,8,2
2,1,67,2,2,1052,4,5,5,3,1,5,1,1,4,3,4,4,5,1,0,4,2
2,1,18,2,2,636,3,4,3,3,1,3,5,1,5,3,4,5,5,1,0,0,1
2,1,38,1,1,3974,1,1,1,1,2,5,5,4,4,4,4,3,4,5,0,0,2
1,2,12,1,3,3904,3,2,3,3,3,4,4,1,4,3,4,4,2,4,12,0,2
2,1,22,1,1,3282,4,4,4,4,4,4,4,4,5,3,4,4,1,4,8,0,2
1,2,36,1,2,252,3,0,3,4,2,3,2,2,1,3,1,1,2,2,0,5,2
2,1,45,1,1,2848,3,3,3,3,3,5,4,4,4,4,3,1,4,4,0,0,2
1,1,44,1,2,2306,4,5,5,5,4,5,1,4,4,4,4,2,4,5,0,0,2
2,1,62,2,2,1587,4,5,4,1,2,4,2,2,4,3,4,4,5,2,0,0,1
2,2,37,1,1,1744,1,1,1,4,1,1,1,1,3,2,4,5,4,1,45,16,1
1,1,38,1,2,644,2,3,3,3,2,2,2,2,2,4,2,1,1,2,6,37,1
2,1,50,1,1,1604,5,5,5,5,4,5,4,5,5,5,4,3,5,3,0,4,2
2,1,56,1,3,1118,5,5,5,5,4,5,4,4,2,5,5,4,3,4,0,3,2
1,2,25,1,2,153,2,0,2,1,3,2,3,3,2,4,5,1,4,3,0,0,1
2,1,60,1,3,551,1,2,2,2,1,1,1,1,3,2,3,4,3,1,0,0,1
2,1,17,2,2,1400,2,4,2,1,4,2,4,4,5,2,2,5,5,4,0,0,1
1,1,47,1,1,867,2,2,2,2,2,5,4,5,5,5,5,4,5,4,0,0,2
1,1,26,2,2,257,2,2,2,4,5,2,2,5,1,5,4,3,3,5,0,0,1
2,1,64,1,3,143,1,4,3,4,1,1,1,1,2,1,4,3,3,1,13,14,1
2,1,31,1,1,2950,1,2,2,2,1,1,1,1,2,3,4,4,4,1,13,3,1
2,1,63,2,2,302,2,4,2,1,5,2,5,5,3,5,5,5,5,5,0,0,1
2,1,57,1,1,3252,4,4,4,4,3,5,4,4,4,4,4,5,4,3,7,0,1
1,1,27,1,1,3169,2,4,4,4,2,2,2,2,1,5,1,3,2,2,38,29,1
2,1,48,1,1,1497,3,3,3,3,5,5,4,4,4,4,4,5,4,3,0,1,2
1,1,26,1,1,3503,4,1,1,1,4,4,4,4,2,3,4,4,4,4,111,103,1
2,1,54,2,2,867,1,4,1,3,4,1,4,4,5,2,4,4,5,4,0,0,2
1,1,17,1,2,307,2,1,1,1,2,2,1,2,2,3,3,2,3,2,39,28,2
2,1,52,1,1,913,3,3,3,3,4,4,3,3,3,3,3,4,3,3,0,0,1
1,2,26,1,1,473,1,1,1,4,2,1,5,2,4,2,3,3,4,2,0,1,1
1,1,7,2,2,2173,2,5,2,2,3,2,3,3,4,5,4,3,5,3,1,0,1
2,2,21,1,1,1107,4,0,4,1,1,4,1,1,3,3,4,3,5,1,0,0,2
1,2,26,1,1,471,2,2,2,1,4,2,4,4,4,4,5,3,5,4,35,18,1
2,1,47,1,2,230,4,3,3,3,4,4,4,4,3,1,4,2,4,4,0,0,2
1,1,13,2,2,337,1,5,1,4,3,1,3,3,3,2,4,3,4,3,25,26,1
2,1,46,1,1,1464,2,5,4,5,2,4,3,2,2,2,2,3,2,4,0,0,1
2,1,55,1,1,239,2,2,3,2,2,2,3,5,5,5,5,5,5,3,35,62,2
2,1,34,1,1,3953,3,3,3,3,5,2,2,3,3,3,3,3,3,2,77,108,1
1,2,25,1,1,1084,2,0,2,5,2,2,1,2,3,4,4,5,5,2,81,86,1
1,2,26,1,2,1014,1,1,1,4,3,1,3,3,2,4,3,3,4,3,8,36,1
2,1,29,1,1,1024,4,4,4,4,5,5,5,5,3,4,4,4,5,5,83,65,2
2,1,46,2,3,528,3,1,3,3,5,3,3,5,2,2,2,1,3,5,0,0,1
1,1,58,2,3,1028,2,4,3,1,5,2,1,5,5,3,5,3,5,4,8,9,2
2,1,24,1,2,1521,5,2,2,2,5,5,5,5,1,1,5,3,2,5,14,0,2
2,1,38,1,1,2030,4,4,4,4,4,4,5,5,5,5,5,5,5,3,0,0,2
2,2,39,1,1,1346,2,3,3,2,1,3,1,1,3,4,5,5,4,1,0,0,1
1,1,49,1,1,1182,1,1,1,1,3,4,5,4,4,5,4,4,4,5,4,11,1
1,1,51,2,2,594,2,2,2,1,1,1,2,2,2,2,2,3,2,4,0,0,1
2,1,20,1,1,2184,5,5,4,5,4,4,4,4,3,1,3,2,3,4,5,0,2
1,2,27,1,2,1050,3,3,3,4,1,3,1,1,4,4,3,4,2,1,0,0,2
1,1,11,2,2,516,2,2,2,4,1,2,1,1,4,4,3,3,3,1,11,16,1
2,1,42,1,1,413,5,5,5,5,3,5,4,4,4,4,4,3,4,3,0,0,2
1,1,12,2,2,951,3,2,2,3,5,2,4,5,2,1,4,2,4,5,0,2,2
1,1,42,2,2,164,2,4,2,2,3,4,4,4,4,2,4,5,4,4,0,0,1
1,1,41,1,1,1660,2,2,2,2,2,3,3,5,5,4,5,4,5,2,0,0,2
1,1,12,1,1,2667,3,2,2,2,3,3,3,3,4,1,4,1,4,3,0,0,2
1,1,19,2,2,337,3,2,3,3,1,3,1,1,2,4,4,1,4,1,0,0,2
1,1,31,1,3,399,0,1,1,5,4,1,4,4,2,1,4,5,4,4,19,7,2
2,1,60,1,1,2573,2,2,2,2,5,5,4,5,5,5,5,4,5,4,0,0,2
2,1,54,1,1,3730,1,1,2,1,2,5,4,4,4,4,4,3,4,3,0,0,2
2,1,49,1,2,383,3,2,2,2,3,3,3,3,1,1,1,3,2,3,0,37,1
2,1,56,1,2,678,2,5,3,5,2,2,2,2,1,4,3,1,3,2,0,0,2
2,2,21,1,2,227,2,1,2,3,2,3,3,4,3,4,4,3,2,3,166,185,1
2,1,27,2,2,399,3,5,3,2,5,3,5,5,3,5,4,5,4,5,0,0,1
1,1,34,1,1,3524,5,5,5,5,3,4,5,5,5,5,5,5,5,3,7,2,2
1,1,53,1,1,3170,1,1,1,1,2,4,5,5,5,5,5,5,5,5,0,0,1
2,1,35,1,2,584,5,3,3,3,5,4,5,5,2,1,1,4,2,5,0,0,2
1,1,33,1,1,163,1,1,3,1,4,1,1,4,4,4,4,4,4,4,0,6,2
1,1,23,2,2,1065,2,4,2,3,2,2,2,2,4,3,5,4,5,2,12,0,2
2,1,53,1,1,2349,3,3,3,3,5,3,4,3,3,3,3,1,3,4,0,0,1
1,1,45,1,1,3343,5,5,5,5,2,5,4,4,4,4,4,3,4,3,27,29,1
2,1,29,2,2,683,2,1,2,3,4,2,4,4,3,3,3,4,3,4,0,0,1
2,1,35,2,2,669,2,5,2,5,2,2,2,2,3,3,4,5,4,2,0,0,1
2,1,60,1,1,2131,5,5,5,5,5,4,5,5,5,5,5,3,5,5,0,0,2
2,1,44,1,1,1055,3,3,1,3,2,4,5,5,5,5,5,5,5,4,0,0,2
2,1,60,1,1,3570,5,5,5,5,3,5,5,5,5,5,5,4,5,4,0,20,2
1,1,34,2,2,429,2,4,2,2,4,2,4,4,3,3,5,2,1,4,0,18,1
